Mariela King,2,27,1,2,5,3,1,20,11,32
Valery Ellison,1,32,4,1,5,4,2,23,29,37
Brock Ellison,2,50,2,2,3,1,1,25,20,30
Annabelle Myers,2,35,5,1,2,7,2,24,17,37
Kayleigh Case,2,50,7,1,4,8,1,21,14,33
Gaven Sampson,2,38,4,1,6,4,2,26,28,30
Isla King,2,48,5,1,4,1,2,20,19,33
Emilio Acosta,1,54,4,1,6,4,2,23,19,34
Renee Zhang,2,36,7,2,4,1,1,24,12,39
Nathaniel Short,2,68,7,2,3,5,2,30,35,40
Carlo Cabrera,2,74,8,2,5,6,2,26,34,40
Kaiya Shepherd,2,35,4,1,6,1,1,25,24,35
Leyla Dennis,2,37,4,1,4,8,2,27,29,32
Dallas Bright,2,39,4,1,5,1,1,19,14,29
Jovan Walter,1,50,7,2,5,1,2,15,12,33
Davis Pittman,1,33,1,2,2,1,1,14,9,31
Krish Gonzales,2,23,1,2,4,1,2,19,27,32
Wilson Pierce,1,54,4,2,2, ,2,20,19,31
Ray Franklin,2,23,1,2,4,1,2,23,22,34
Corey Mcfarland,2,41,7,1,4,5,2,28,18,36
Halle Barry,2,49,4,1,5,4,1,24,30,38
Uriel Hopkins,1,22,3,2,5,8,2,21,25,36
Harley Mcguire,2,22,3,2,4,3,2,20,23,28
Peter Daugherty,1,27,1,2,3,1,1,30,23,35
Orlando Byrd,2,32,4,2,4, ,2,23,17,34
Hailey Hughes,2,38,4,1,4,5,2,21,20,32
Kimora Key,2,41,5,1,5,8,1,28,26,37
Devin Walton,1,23,1,2,5,1,2,24,33,37
Cruz Palmer,1,21,1, ,5,1,2,26,26,40
Diya Alexander,2,43,4,1,2,2,2,20,8,27
Nina Mccarthy,1,40,4,1,6,1,2,24,25,31
Saniya West,2,31,1,2,5,1,2,19,22,33
Elyse Hansen,1,49,4,1,5,1,2,27,23,36
Davin Garrett,2,52,5,1,4,9,2,28,34,39
Khalil Valdez,2,29,3,2,4,8,2, , ,29
Bradyn Velez,2,36,4,1,4,4,2,22,23,32
Nia Farrell,2,19,1,2,3,7,2,17,9,21
Kyla Santos,2,58,4,2,5,7,2,27,24,35
Jamya Mcknight,2,65,7,2,2,7,2,30,30,40
Trinity Colon,1,22,1,2,3,7,2,24,20,29
Ella Frey,1,43,1,2,4,1,2,21,16,34
Malaki Ramirez,1,22,1,2,5,7,2,20,16,34
Cyrus Rubio,2,22,1,2,5,1,1,29,29,39
Zaiden Norman,1,31,2,2,5,1,2,17,18,24
Gerald Franklin,1,46,6,2,4,5,2,17,17,37
Mateo Reynolds,2,53,7,2,6,1,2,26,11,39
Brooks Lara,2,24,1,2,3,2,2,17,18,30
Julien Dodson,2,42,4,1,3,7,2,21,13,20
Denzel Black,2,45,5,2,4,7,2,16,30,31
Misael Nguyen,2,70,4,2,2,2,2,30,10,27
Dominique Page,1,46,4,1,5,1,2,29,31,39
Priscilla Tucker,1,42,4,1,6,1,2,24,21,34
Cade Norman,1,35,1,2,4,7,2,16,5,23
Judith Stone,2,34,4,1,5,5,2,28,31,37
Marissa Chung,2,36,4,1,5,1,2,22,30,36
Arielle Gallegos,2,44,1,2,2,1,1,18,18,36
Elianna Frank,1,31,3,2,6,1,2,19,26,39
Ellie Hopkins,2,29,1,2,2,8,2,28,26,40
Jazlyn Harrell,1,46,5,1,6,9,2,16,22,37
Diamond Mays,2,23,1,2,5,1,2,21,22,29
Lilly Vang,2,49,4,1,2,4,2,28,30,40
Jada Chase,2,44,8,1,4,1,2,29,29,37
Gianni Tucker,2,23,1,2,3,1,2,29,32,38
Amira Larson,1,42,4,1,3,1,2,27,29,37
Natalya Keller,2,29,2,2,5,1,1,23,24,35
Lillian Kim,1,66,4,2,4,6,2,24,35,40
Karen Hendricks,2,21,1,2,5,1,2,22,26,36
Elian Jenkins,2,41,7,1,5,1,1,26,27,39
Mia Mcguire,1,35,4,2,5,1,1,24,25,34
Alexzander Bond,2,28,4,2,2,1,2,16,29,25
Elliot Reynolds,1,36,1,2,6,7,2,24,20,40
Coby Newman,1,36,2,2,4,8,1,27,21,39
Karissa Abbott,2,27,4,2,2,1,2,21,27,33
Naomi Atkinson,1,70,4,2,6,1,2,25,32,34
Brady Parker,2,35,4,1,2,4,2,26,27,35
Kamden Mcclain,1,33,4,1,3,5,2,22,25,32
Evelin Fischer,2,35,5,1,4,5,2,25,10,32
Edith Mullins,1,22,1,2,5,7,2,27,17,30
Jaycee Reese,1,56,4,2,2,8,2,20,30,36
Ashly Dickson,2,23,2,2,6,6,2,17,20,31
Christopher Barton,1,31,4,1,4,1,2,29,27,40
Mara Krause,2,49,4,1,4,4,1,30,28,40
Rihanna Armstrong,2,31,4,1,4,4,2,30,30,40
Jordyn Gross,1,63,4,2,5,4,2,26,20,39
Donna Guzman,1,36,4,1,4,1,2,29,33,40
Kingston Sullivan,2,48,4,2,3,9,2,20,17,33
Sergio Duffy,2,30,4,2,3,8,2,21,25,27
Catalina Osborne,2,26,1,2,5,1,1,25,31,38
Dominic Kerr,2,21,1,2,3,1,2,21,24,31
Giovanni Barajas,1,20,1,2,3,1,2,24,22,25
Brendan Dunn,1,26,1,2,4,1,1,17,27,28
Gianna Reyes,2,22,1,2,5,1,2,17,24,36
Kianna Greer,2,21,1,2,3,1,2,21,23,35
Harmony Hartman,2,44,1,2,6, ,1,26,23,38
Trevon Reese,1,26,1,2,3,1,2,21,12,38
Naima Woods,2,26,1,2,4, ,2,19,20,38
Alondra Rich,1,32,4,2,4,1,2,23,17,32
Rigoberto Hinton,2,41,4,1,2,1,2,30,27,40
Briana Stanton,2,40,5,2,5,1,2,18,27,30
Gaige Beck,2,44,4,1,3,9,2,22,24,37
Sonia Pace,2,48,4,1,5,1,2,27,29,39
Joseph Fernandez,2,18,1,2,3,1,2,21,21,33
Laila Wood,1,54,4,1,6,1,2,22,24,38
Lina Terry,1,47,4,1,6,1,2,21,21,36
Kristopher Gentry,2,74,4,2,2, ,2,23,26,39
Sanai Avery,1,65,4,1,4,5,2,20,18,29
Janet Rosario,1,45,4,1,4,1,2,26,17,31
Shirley Vaughan,2,21,2,2,5,1,2,26,27,39
Ronnie Roth,2,48,7,2,4,4, ,21,19,34
Laci Nunez,1,33,4,2,5,1,2,27,31,39
Ethen Avila,2,44,7,2,6,1,2,24,16,34
Anabel Kelley,1,48,5,1,3,1,2,27,30,40
Brynn Houston,2,56,4,2,2,6,2,22,22,33
Carolina Delacruz,2,24,3,2,5,7,1,28,25,40
Alvin Moore,1,54,4,1,4,1,2,20,18,37
Ricardo Lyons,2,41,2,2,6,1,2,19,18,29
Madilyn Arias,2,27,3,2,5,1,2,24,29,36
Koen Harper,2,36,4,1,1,4,2,28,35,37
Layton Valentine,1,49,4,2,6,1,2,16,9,29
Lawrence Bender,1,18,1,2,3,7,2,29,27,27
Jamie Hansen,1,30,3,2,4,1,1,21,22,
Barbara Villegas,1,55,4,2,6,7,2,23,24,38
Tyson Hanna,1,42,4,1,5,5,2,29,23,37
Issac Holland,2,34,3,2,4,7,1,22,25,18
Leila Peters,2,36,4,1,4,4,2,26,20,31
Abram Mueller,2,50,4,1,4,1,2,20,30,
Maxim Walls,1,34,4,1,3,1,2,26,9,33
Omar Gallagher,2,78,8,2,3,7,2,27,26,36
Annie Atkinson,2,51,4,2,5,5,2,30,32,40
Jalen Taylor,2,21,2,2,5,3,2,27,35,34
Graham Manning,2,55,4,2,4,7,2,28,25,38
Damaris Porter,2,21,1,2,5,1,2,16,22,34
Marcel Tanner,1,33,4,1,4,1,1,28,12,33
Kailee Mays,2,25,1,2,5,1,2,26,20,36
Jaylin Strong,2,21,1,2,5,1,2,19,23,26
Regan Key,2,32,4,1,3,8,2,21,27,34
Cynthia Clay,1,50,4,1,4,8,1,19,14,40
Blake Byrd,2,30,1,2,4,1,1,19,20,29
Brenda Richards,2,33,4,1,3,4,1,19,27,26
Jeffery Cohen,1,34,4,1,4,1,1,24,20,39
Oscar Fields,1,41,4,2,5,1,2,20,26,34
Lola York,2,37,4,2,6,1,2,26,30,34
Janiyah Mack,2,24,2,2,5,7,2,29,35,37
Angelica Serrano,2,35,1,2,6,1,2,27,27,33
Adrian Singleton,1,23,2,2,5,1,1,25,25,34
Tristen Sampson,1,54,4,2,5,9,2,24,33,40
Destinee Parsons,1,43,4,1,4,1,2,21,15,31
Jakobe Pham,2,58,5,2,2,7,2,29,27,40
Allisson Stevenson,2,36,4,1,3,4,2,23,28,39
Finnegan Bradshaw,2,28,3,2,4,1,2,25,25,38
Angela Friedman,1,21,1,2,3,1,2,20,23,30
Uriel George,1,41,5,1,2,1,2,26,33,40
Solomon Pace,2,22,1,2,3,8,2,7,13,21
Grady Adams,1,57,5,2,3,8,1,27,23,39
Julissa Sharp,1,33,4,2,4,8,2,22,20,35
Elliott Avery,1,40,4,1,2,8,2,24,16,29
Patrick Jacobs,1,21,2,2,3,1,1,25,27,38
Camilla Torres,2,46,7,1,4,8,2,28,12,29
Lawrence Ochoa,2,35,4,1,4, ,1,29,30,37
Sarah Whitney,2,31,4,1,4,8,1,24,30,38
Carlos Roy,2,60,4,1,4,8,2,26,27,35
Kamryn Fernandez,2,53,4,1,4,5,2,23,24,31
Izabella Parrish,2,25,3,2,6,8,1,24,18,29
Jaida Barry,1,44,5,2,5,7,2,18,31,38
Dax Carson,1,23,3,2,5,1,2,23,24,37
Adriana Ayala,1,46,6,2,4,3,2,28,26,36
Tania Cisneros,2,46,4,1,5,1,2,17,22,20
Angelique Pitts,2,21,1,2,5,8,2,20,19,37
Liana Ponce,1,18,2,2,3,1,1,14,13,25
Stella Martin,2,53,4,2,2,6,2,13,23,20
Kolten Schmidt,1,22,3,2,2,8,1,10,11,22
Trystan Mason,2,31,4,1,5,4,2,26,32,37
Brenda Mcconnell,1,32,1,2,6,1,1,23,16,39
Xiomara Summers,1,36,4,1,6,1,2,26,28,40
Deborah Vaughan,2,43,5,2,5,1,2,18,19,32
Colin Pratt,1,32,4,1,4,2,2,18,30,30
Carmelo Mayo,2,45,5,1,4,1,1,16,27,37
Jaliyah Farmer,1,41,4,1,6,1,2,25,18,36
Antoine Arias,2,66,4,2,2,6,2,26,32,39
Alison Powell,2,30,6,2,4,8,2,10,5,18
Irvin Bartlett,1,24,2,2,5,3,2,19,12,27
Maci Paul,1,48,7,2,5,1,1,18,19,35
Miles Vazquez,2,33,4,1,2,4,2,10,9,18
Ally Bruce,2,30,4,1,2,5,2,18,27,35
Robert Spence,2,31,4,1,4,8,2,15,20,37
Karlee Mayo,2,34,4,1,3,5,2,23,30,40
Lance Pruitt,2,48,4,1,2,6,2,21,20,27
Anthony Conley,2,41,3,2,5, ,2,21,10,30
Makai Wilkins,2,37,4,1,6,1,2,20,14,39
Lila Woods,1,50,5,2,6,1,2,27,27,39
Conner Clarke,1,36,4,1,6,9,2,22,26,34
Trystan Sexton,2,28,2,2,5,1,2,23,21,40
Maia Thompson,2,39,4,1,5,5,2,10,16,24
Blake Davies,1,50,1,1,3,4,2,18,27,40
Kamden Hunter,1,48,4,1,3,1,2,23,33,39
Summer Stafford,2,46,4,1,2,8,2,20,30,39
Mohammed Sullivan,2,35,4,1,4,7,2,23,21,37
Willow Lynn,1,56,4,1,4,1,1,18,25,27
Hayden Duran,2,52,4,1,1,6,2,20,9,34
Livia Lyons,1,19,1,2,3,1,2,26,27,39
Alani Stephens,1,27,1,2,5,1,1,16,7,33
Abigayle Watson,2,82,8,2,4,6,2,27,29,35
Lyla Carter,2,38,7,2,5,1,2,18,15,28
Ronald Barr,2,24,1,2,4,7,1,17,19,23
Yazmin Rowe,2,75,4,2,2,5,2,22,21,40
Scarlett Lamb,1,26,3,2,4,3,2,17,17,35
Arabella Huffman,1,32,1,2,3,1,1,25,20,37
Adolfo Stout,1,35,4,1,4,1,2,21,24,39
Lizeth Aguilar,1,30,1,2,6,1,2,18,18,34
Elliot Daugherty,1,22,1,2,4,5,2,20,16,35
Miranda Brooks,2,55,4,2,2,5,2,25,24,35
Clarence Ruiz,1,25,1,2,5,1,2,21,17,27
Litzy Rowland,2,47,4,1,4,1,2,25,32,38
Akira Frey,1,38,4,1,4,8,1,24,22,32
Elizabeth Brock,2,28,3,1,5,1,2,24,19,35
Daisy Parker,2,23,1,1,5,1,2,23,26,34
Monique Matthews,2,56,4,2,4, ,2,27,33,40
Ali Baxter,2,24,1,2,5,1,2,28,31,40
Dominic Hill,1,20,1,1,3,1,2,23,19,36
Jaydan Garrison,1,34,3,2,4,1,1,20,24,36
Axel Clay,2,26,2,2,5,8,1,23,18,37
Damari Levy,1,32,4,1,3,8,2,20,26,38
Kasey Levy,1,46,4,2,5,1,2,20,18,31
Leland Kline,2,48,5,2,2,1,2,27,27,40
Lizeth Arias,2,49,2,1,6,6,2,23,31,40
Abby Sullivan,1,48,4,1,4,1,2,25,19,40
Taliyah Carney,1,27,3,2,2,1,2,24,14,38
Maximillian Cervantes,1,24,4,1,5,2,2,19,27,28
Maddison Galloway,2,24,4,1,5,7,2,22,23,35
Pierre Landry,1,21,1,2,3,1,2,21,23,31
Mohammed Doyle,1,31,3,2,6,1,1,24,23,40
Bryan Watts,2,22,1,1,3,8,2,17,12,26
Jonas Mccoy,1,44,4,1,4,1,1,22,28,37
Nikolai Austin,1,69,4,2,2,6,2,21,26,29
Maggie Poole,2,68,4,2,3,6,2,26,23,38
Isabela Wilkins,2,24,1,2,4,1,2,26,27,36
Ryann Smith,2,27,1,2,5,9,2,25,25,40
Jorge Alvarado,2,63,7,2,3,5,2,18,14,29
Waylon Evans,2,48,4,1,2,4,2,19,33,31
Slade Flores,2,21,1,2,4,1,2, , ,30
Jeremy Houston,1,50,4,1,4,1,1,19,16,34
Keira Haas,2,24,2,2,3,8,1,17,23,38
Iyana Parrish,1,25,3,2,5,1,2,22,25,39
Winston Maynard,2,29,4,1,3,1,2,19,25,36
Alisson Trevino,1,31,1,2,3,1,2,21,14,37
Arabella Hardin,2,44,4,1,3,1,2,22,17,40
Reilly Sheppard,2,49,5,1,4,8,2,26,30,40
Trevor Conway,2,47,4,1,3,8,2,12,5,20
Elisabeth Mccormick,2,34,1,1,4,8,1,20,18,35
Abigayle Rice,2,60,7,2,2, ,1,18,23,37
Jefferson Larson,1,24,1,2,5,1,2,24,23,27
Makaila Aguirre,2,35,1,2,6,9,1,24,25,27
Kelsie Hurst,2,38,1,2,6,1,2,27,24,37
Yair Butler,1,23,1,2,5,1,2,18,16,21
Arianna Fuentes,2,36,4,1,5, ,2,24,23,39
Jenna Bond,2,24,4,2,4,1,1,9,11,23
Craig Duke,2,25,4,2,4,1,1,17,30,36
Lizbeth Whitehead,1,42,4,1,5,8,2,19,15,27
Nick Hines,2,27,4,2,5,1,2,22,29,35
Dylan Giles,2,20,1,2,3,1,2,24,18,31
Krish Smith,1,30,4,1,4,8,2,22,17,28
Maleah Herring,2,42,6,2,6,8,1,23,14,28
Celia Huynh,2,24,1,2,5,1,2,21,23,30
Valentin Williams,1,51,5,1,6,6,1,22,19,35
Angel Travis,1,50,6,1,6,2,2,18,10,32
Kendal Humphrey,1,32,3,1,4,1,2,24,23,39
Denisse Frazier,2,35,7,1,4,3,2,27,23,37
Javion Barker,2,21,1,2,4,8,1,10,16,36
Aarav Clark,2,44,4,1,6,4,2,26,29,35
Lillianna Mccoy,1,19,1,2,3,1,2,20,25,40
Chase Booker,1,36,4,1,6,8,2,25,29,39
Priscilla Arroyo,2,25,1,2,4,1,2,20,11,21
Darian Carson,1,47,5,1,6,1,2,23,24,34
Rachael Rich,1,21,1,2,3,9,2,26,25,37
Charlie Marsh,2,45,5,2,3,1,2,26,22,40
Lina Rosales,2,55,6,2,5,2,2,22,14,29
Jack Smith,2,49,5,1,2,5,2,27,25,34
Shyann Lester,2,61,4,2,2,7,1,30,32,40
Marquise Andrade,2,36,2,2,3,1,2,15,21,28
Logan Whitaker,1,21,1,2,5,1,2,23,29,40
Sullivan Hebert,2,53,4,2,4,2,2,22,10,38
Brittany Mcdowell,1,29,1,1,4,1,2,25,16,37
Semaj Hess,2,39,4,1,4,1,2,25,26,38
Kamora Mata,2,20,1,2,4,1,2,19,22,37
Asia Huff,1,40,4,1,5,3,2,19,10,36
Brennen Mora,2,31,4,1,5,7,2,17,10,24
David Holloway,1,25,7,2,5,1,1,23,28,40
Roger Rocha,1,24,1,2,3,1,2,22,25,34
Natasha Johnston,2,31,4,1,3,4,2,17,15,20
Sofia Warren,1,41,4,1,3,7,2,23,21,38
Davian Rush,1,27,2,2,4,8,1,20,19,30
Alison Ramirez,2,22,1,2,5,1,2,30,33,34
Abdiel Poole,1,57,4,2,4,6,1,14,7,25
Brendon Vaughn,1,35,4,1,4,4,2,17,25,29
Jair Moran,2,28,4,1,6,2,2,25,14,35
Ahmad Gardner,2,21,2,2,2,1,2,21,19,33
Carolina Nash,2,60,4,1,6,5,2,26,23,28
Zachariah Riley,1,31,3,1,3,6,2,23,17,37
Martin Carney,2,48,4,2,3,8,2,20,19,35
Cedric Knapp,2,25,2,2,6,6,1,26,28,34
Raina Atkinson,1,36,1,2,5,9,2,26,16,40
Jordan Phelps,1,22,1,2,4,8,1,15,10,25
Jaelynn Nash,2,62,4,1,2,2,2,29,23,34
Alena Hooper,1,28,3,2,4,1,2,23,24,34
Kendall Decker,2,63,4,2,4,6,2,18,25,23
Zain Schroeder,1,48,4,1,4,1,2,24,23,38
Gordon Oconnell,2,33,8,1,4,1,1,16,18,29
Keshawn Pratt,2,60,7,2,4,1,1,20,11,31
Vaughn Bryant,2,46,3,2,4,1,2,8,17,21
Trevor Padilla,2,26,3,1,5,1,2,24,20,36
Oliver Armstrong,1,42,4,1,2,7,2,24,26,36
Tiana Herrera,2,50,6,2,5,4,2,16,17,40
Abril Bryant,1,21,1,2,5,1,2,24,16,33
Clark Moreno,2,18,2,2,3,1,2,22,28,24
Fisher Moon,1,67,4,2,3,6,2,26,23,26
Allen Montes,2,62,4,2,4, ,2,21,19,38
Luna Larsen,2,26,3,2,5,1,2,27,25,35
Finley Woodard,1,40,4,2,3,1,2,19,17,30
Alyssa Krueger,1,18,1,2,3,3,2,19,25,38
Shannon Abbott,2,39,7,1,5,3,2,23,14,30
Lizbeth Keller,2,21,2,2,5,1,2,23,27,34
Karley Arellano,2,52,4,1,2,5,2, , ,
Elsa Jacobson,2,28,4,2,2,1,2,17,24,29
Jamir Shields,2,47,5,1,4,1,2,23,27,31
Joel Chung,1,27,4,2,5,9,2,15,16,24
Mara Bean,2,41,5,1,4,1,2,15,15,39
Mariyah Herrera,2,25,1,2,5,9,1,23,30,39
Kayden Stewart,1,26,4,1,5,1,2,26,19,37
Karsyn Knox,2,56,8,1,5,1,1,27,23,33
Braelyn Bentley,1,38,1,2,5,7,2,19,18,28
Elyse Hobbs,1,39,4,1,4,8,2,20,24,36
Carissa Herring,2,46,7,2,4,1,2,24,24,37
Serena Hurst,2,24,4,2,4,1,2,26,35,39
Rose Boyer,2,27,2,2,6,1,1,21,29,40
Nola Hammond,2,28,3,2,3,7,2,28,35,37
Aydin Perez,1,28,3,2,4, ,2,22,25,34
Ashlynn Dunlap,1,36,4,1,4,8,2,22,27,35
Conrad Gates,1,50,4,1,6,1,2,22,14,23
Kyson Cain,1,26,3,2,5,1,2,21,23,38
Warren Cardenas,2,42,6,2,6,8,1,18,20,23
Emery Mckenzie,2,23,2,2,4,1,2,22,17,31
Markus Barker,2,28,4,1,3,5,2,21,33,32
Deacon Rollins,1,58,4,1,6,8,2,27,35,36
Damon Rivers,2,44,4,1,5,1,2,19,24,28
Rocco Chan,1,47,4,1,4,1,2,17,14,37
Jonas Morton,1,46,4,1,6,1,2,28,25,37
Korbin Keller,1,45,4,1,4,1,2,19,23,28
Anderson Barron,2,21,1,2,5,1,2,19,20,31
Kenyon Larsen,2,42,4,1,2,5,2,23,26,33
Zion Hernandez,2,47,4,1,2,4,2,24,27,36
Iris Herman,2,48,4,2,3,3,2,30,22,40
Zayden Harper,2,41,7,1,6,1,2,21,21,35
Janiya Blackburn,1,33,1,2,5,1,2,28,5,34
Abigayle Reeves,2,38,7,1,5,1,2,21,26,35
Teagan Manning,1,39,3,1,5,1,1,19,30,34
Branson Warren,2,67,4,2,2,2,2,23,20,38
Bria Bray,2,22,2,2,5,1,2,10,20,22
Reuben Bowman,2,31,4,1,5,7,2,24,32,38
Tiana Hensley,2,45,4,1,5,1,2,30,35,40
Leon Foster,1,26,4,2,5,1,1,23,34,39
Casey Costa,1,51,5,1,2,8,2,22,24,35
Todd Conway,2,37,5,1,3,1,2,22,28,38
Jillian Graham,1,33,1,2,4,1,2,23,13,30
Daisy Carpenter,2,61,8,1,3,1,2,27,31,34
Kadin Chavez,2,33,1,2,4,1,2,22,18,35
Efrain Stafford,2,42,4,1,4,8,2,18,14,34
Ronald Stokes,2,45,4,1,6,1,2,21,19,30
Gilberto Johns,2,57,4,2,4,8,2,24,23,27
Noel Hamilton,2,60,4,2,5,5,1,25,30,27
Roderick Forbes,1,23,1,2,6, ,2,9,5,23
Iyana Patton,2,48,4,1,4,1,2,28,25,37
Craig Osborne,2,55,1,1,6,1,2,27,27,39
Lucas Turner,2,38,4,1,5, ,2,28,30,40
Ricky Rollins,1,27,2,2,3,1,2,20,20,25
Kaylynn Calhoun,1,21,1,2,3,5,2,27,33,30
Bella Shea,1,37,4,1,5,1,2,24,18,33
Drake Phillips,2,27,4,1,2,4,2,18,29,29
Hanna Burnett,1,31,3,2,6,9,2,16,16,32
Jacqueline Erickson,1,52,2,1,3,1,2,29,20,35
Nash Fowler,1,64,4,2,6,8,2,25,19,35
Caiden Weeks,2,35,1,2,4,1,1,18,16,29
Neil Armstrong,2,22,1,2,3,1,1,23,23,23
Tomas Hendricks,1,23,1,2,6,1,2,18,32,40
Moises Duran,1,56,2,1,6,1,2,24,13,25
Danielle Colon,2,24,1,2,3,1,2,22,18,29
Eden Cain,1,36,4,1,3,1,2,20,22,32
Riley Donaldson,2,37,6,1,3,1,2,19,14,18
Tiana Middleton,1,50,5,1,6,8,2,27,32,35
Angel Guerrero,1,37,4,1,4,1,2,27,22,38
Austin Perry,1,40,4,1,5,8,2,25,31,40
Mckayla Burke,2,27,3,2,5,1,2,21,28,31
Justus Mays,1,51,4,1,5,1,2,26,30,37
Jamie Dalton,1,23,1,2,3,1,2,14,17,28
Danielle Michael,2,37,3,2,5,1,2,29,35,38
Braylen Valenzuela,2,19,1,2,4,1, ,21,25,32
Ruth Gibson,2,48,4,1,4,5,2,21,14,37
Cyrus Mckee,1,50,4,1,4,1,2,17,27,38
Kayden Lara,1,49,4,1,2, , ,17,23,24
Audrey Crawford,2,36,6,1,2,1,2,14,20,29
Laney Anthony,1,45,4,1,6,1,2,27,22,37
Janiyah Lloyd,2,18,2,2,2,2,1,13,8,18
Deegan Mosley,1,22,1,2,3,1,2,22,15,21
Miguel Hoover,2,19,2,2,3,1,2,16,23,27
Roselyn Tapia,1,27,3,2,3,8,1,26,29,38
Orlando Richardson,2,46,4,1,2,5,2,24,26,37
Xavier Griffith,1,59,5,2,2, ,2, ,12,27
Jefferson Buchanan,2,20,3,2,4,8,1,15,14,24
Lucia Knight,1,55,7,2,5,1,2,24,19,38
Savanna Dalton,2,23,2,2,5,1,2,20,24,36
Moshe Levine,2,30,4,1,2,8,1,15,11,34
Dayanara Schroeder,1,22,1,2,5,1,2,25,28,36
Arthur Arellano,1,23,2,2,5,1,2,21,23,29
Viviana Hutchinson,2,25,4,2,4,1,1,24,29,38
Brynn Scott,2,46,5,1,3,9,2,17,30,29
Cynthia Zhang,2,22,1,2,3,9,2,30,34,40
Keely Douglas,2,20,1,2,3,6,1,18,16,22
Larry Bean,2,49,7,2,3,1,2,16,12,24
Jesse Vance,2,42,4,1,2,9,2,18,35,34
Triston Hebert,1,37,4,1,3,1,2,20,24,29
Ingrid Burke,2,20,1,2,4,6,2,14,6,19
Fiona Stevens,1,22,1,2,5,1,2,20,22,37
Marquise Banks,1,25,1,2,5,1,2,21,25,38
Sage Golden,1,26,1,2,5,1,2,14,27,29
Ronan Galloway,1,22,2,2,5,1,2,28,26,39
Alfonso Barker,1,24,2,2,5,8,2,21,25,31
Jayson Gaines,1,51,5,1,3,1,2,27,25,36
Nicholas Valdez,2,45,4,1,2,1,2,21,23,33
Sanaa Leach,1,47,4,1,5,1,2,16,20,36
Kieran Compton,2,21,1,2,5,1,2,23,15,35
Tripp Boyle,2,41,2,2,5,1,1,24,31,38
Emery Bell,2,25,3,2,3,1,1,25,29,33
Finley Hatfield,2,26,1,2,5,1,2,23,29,32
Helen Lang,2,23,3,2,5,1,1,23,31,30
Peyton Peterson,2,51,2,2,3,1,2,24,19,37
Carla Fernandez,1,48,4,1,4, ,2,20,24,38
Abigayle Myers,1,37,4,1,5,1,2,18,30,37
Zayne Mcgrath,1,39,3,2,4,7,2,16,13,26
Rory Trevino,2,40,4,1,3,3,2,19,12,24
Ciara Kirk,1,33,1,2,4,7,1,26,25,38
Adriel Simmons,2,27,1,2,5,3,1,20,11,32
Pedro Shaw,1,32,4,1,5,4,2,23,29,37
Taniyah Cooley,2,50,2,2,3,1,1,25,20,30
Jamar Mcguire,2,35,5,1,2,7,2,24,17,37
Liliana Brock,2,50,7,1,4,8,1,21,14,33
Cullen Roman,2,38,4,1,6,4,2,26,28,30
Carlo Li,2,48,5,1,4,1,2,20,19,33
Genesis House,1,54,4,1,6,4,2,23,19,34
Kaiya Avila,2,36,7,2,4,1,1,24,12,39
Darwin Beasley,2,68,7,2,3,5,2,30,35,40
Melody Mccoy,2,74,8,2,5,6,2,26,34,40
Maurice Branch,2,35,4,1,6,1,1,25,24,35
Kennedi Waller,2,37,4,1,4,8,2,27,29,32
Jean Summers,2,39,4,1,5,1,1,19,14,29
Steve Everett,1,50,7,2,5,1,2,15,12,33
Harley Watkins,1,33,1,2,2,1,1,14,9,31
Rolando Burton,2,23,1,2,4,1,2,19,27,32
Jordin Taylor,1,54,4,2,2, ,2,20,19,31
Allen Kaiser,2,23,1,2,4,1,2,23,22,34
Milagros Gonzalez,2,41,7,1,4,5,2,28,18,36
Danny Leon,2,49,4,1,5,4,1,24,30,38
Steve Richard,1,22,3,2,5,8,2,21,25,36
Gage Wells,2,22,3,2,4,3,2,20,23,28
Alisson Mullins,1,27,1,2,3,1,1,30,23,35
Michaela Briggs,2,32,4,2,4, ,2,23,17,34
Emmett Contreras,2,38,4,1,4,5,2,21,20,32
Kody Lawrence,2,41,5,1,5,8,1,28,26,37
Elena Mckenzie,1,23,1,2,5,1,2,24,33,37
Jacey Rollins,1,21,1, ,5,1,2,26,26,40
Makaila Perkins,2,43,4,1,2,2,2,20,8,27
Raina Mccarty,1,40,4,1,6,1,2,24,25,31
Makaila Wilcox,2,31,1,2,5,1,2,19,22,33
Jessie Green,1,49,4,1,5,1,2,27,23,36
Taylor Eaton,2,52,5,1,4,9,2,28,34,39
Clare Church,2,29,3,2,4,8,2, , ,29
Trevin Roberson,2,36,4,1,4,4,2,22,23,32
Ariel Mccoy,2,19,1,2,3,7,2,17,9,21
Jayvion Frederick,2,58,4,2,5,7,2,27,24,35
Darren Frey,2,65,7,2,2,7,2,30,30,40
Selena Nelson,1,22,1,2,3,7,2,24,20,29
Deegan Hart,1,43,1,2,4,1,2,21,16,34
Gauge Nolan,1,22,1,2,5,7,2,20,16,34
Jayda Perez,2,22,1,2,5,1,1,29,29,39
Joaquin Villanueva,1,31,2,2,5,1,2,17,18,24
Jaslene Keith,1,46,6,2,4,5,2,17,17,37
Marcelo Beasley,2,53,7,2,6,1,2,26,11,39
Demetrius Valenzuela,2,24,1,2,3,2,2,17,18,30
Diya Sexton,2,42,4,1,3,7,2,21,13,20
Mareli Phillips,2,45,5,2,4,7,2,16,30,31
Scarlett Barry,2,70,4,2,2,2,2,30,10,27
